iobj iorder X Lambda Mask
002 02 1160.400 6362.2518 1
002 02 1193.570 6364.8937 1
002 02 1247.330 6369.1394 0
002 02 1253.100 6369.5748 1
002 02 1283.460 6371.9436 1
002 02 1347.580 6376.9305 1
002 02 1383.360 6379.6733 1
002 02 1405.230 6381.3598 1
002 02 1449.210 6384.7169 1
002 02 1484.530 6387.3957 1
002 02 1497.530 6388.4179 0
002 02 1510.850 6389.3900 1
002 02 1520.600 6390.1289 1
002 02 1534.750 6391.1774 1
002 02 1642.420 6399.2065 1
002 02 1662.730 6400.6961 1
002 02 1694.150 6403.0128 1
002 02 1741.280 6406.4462 1
002 02 1816.970 6411.8991 1
002 02 1840.900 6413.6145 1
002 02 1878.810 6416.3071 1
002 02 1908.020 6418.3703 1
002 02 1961.110 6422.1075 1
002 02 1972.580 6422.8969 1
002 02 1999.730 6424.8127 1
003 02   81.700 6271.5444 1
003 02  110.500 6274.1166 1
003 02  133.430 6276.1646 1
003 02  145.410 6277.2385 1
003 02  166.750 6279.1666 0
003 02  235.740 6285.2780 1
003 02  258.020 6287.2554 1
003 02  302.660 6291.1915 1
003 02  326.000 6293.2424 1
003 02  367.400 6296.8722 1
003 02  413.750 6300.9165 1
003 02  440.650 6303.2507 1
003 02  452.100 6304.2423 1
003 02  491.560 6307.6570 1
003 02  508.910 6309.1600 1
003 02  528.000 6310.8101 1
003 02  586.070 6315.7750 1
003 02  602.610 6317.1824 1
003 02  650.750 6321.3004 0
003 02  657.020 6321.8199 0
003 02  681.060 6323.8421 1
003 02  687.800 6324.3978 1
003 02  711.050 6326.3669 1
003 02  721.840 6327.2778 1
003 02  771.250 6331.4137 1
003 02  784.240 6332.5118 1
003 02  792.480 6333.1459 0
003 02  819.150 6335.4060 1
003 02  845.850 6337.6201 1
003 02  870.630 6339.6684 1
003 02  909.400 6342.8595 1
003 02  949.190 6346.1209 1
003 02  975.180 6348.2321 1
003 02  981.260 6348.7375 1
003 02 1070.050 6355.9108 1
003 02 1083.910 6357.0229 1
003 02 1092.030 6357.6779 1
003 02 1103.790 6358.6211 1
003 02 1110.160 6359.1345 1
003 02 1117.110 6359.6744 1
003 02 1149.390 6362.2518 1
003 02 1182.550 6364.8937 1
003 02 1236.220 6369.1394 0
003 02 1241.930 6369.5748 1
003 02 1272.240 6371.9436 1
003 02 1336.320 6376.9305 1
003 02 1371.860 6379.6733 1
003 02 1393.810 6381.3598 1
003 02 1437.660 6384.7169 1
003 02 1472.860 6387.3957 1
003 02 1485.900 6388.4179 0
003 02 1499.240 6389.3900 1
003 02 1522.840 6391.1774 1
003 02 1630.510 6399.2065 1
003 02 1650.690 6400.6961 1
003 02 1682.060 6403.0128 1
003 02 1729.000 6406.4462 1
003 02 1804.570 6411.8991 1
003 02 1828.500 6413.6145 1
003 02 1866.220 6416.3071 1
003 02 1895.470 6418.3703 1
003 02 1948.310 6422.1075 1
003 02 1959.700 6422.8969 1
003 02 1987.070 6424.8127 1
004 02   76.580 6271.5444 1
004 02  105.230 6274.1166 1
004 02  128.220 6276.1646 1
004 02  139.990 6277.2385 1
004 02  161.610 6279.1666 1
004 02  230.450 6285.2780 1
004 02  252.640 6287.2554 1
004 02  277.900 6289.4882 1
004 02  297.260 6291.1915 1
004 02  320.450 6293.2424 1
004 02  361.870 6296.8722 1
004 02  408.350 6300.9165 1
004 02  435.220 6303.2507 1
004 02  446.540 6304.2423 1
004 02  486.000 6307.6570 1
004 02  503.420 6309.1600 1
004 02  522.460 6310.8101 1
004 02  580.390 6315.7750 1
004 02  596.870 6317.1824 1
004 02  645.040 6321.3004 0
004 02  651.300 6321.8199 0
004 02  675.300 6323.8421 1
004 02  682.070 6324.3978 1
004 02  705.340 6326.3669 1
004 02  716.100 6327.2778 1
004 02  765.430 6331.4137 1
004 02  778.390 6332.5118 1
004 02  786.690 6333.1459 0
004 02  813.370 6335.4060 1
004 02  839.990 6337.6201 1
004 02  864.710 6339.6684 1
004 02  903.450 6342.8595 1
004 02  943.320 6346.1209 1
004 02  969.050 6348.2321 1
004 02  975.230 6348.7375 1
004 02 1063.930 6355.9108 1
004 02 1077.820 6357.0229 1
004 02 1085.940 6357.6779 1
004 02 1097.670 6358.6211 1
004 02 1104.080 6359.1345 1
004 02 1110.960 6359.6744 1
004 02 1143.070 6362.2518 1
004 02 1176.330 6364.8937 1
004 02 1229.890 6369.1394 0
004 02 1235.680 6369.5748 1
004 02 1265.980 6371.9436 1
004 02 1329.920 6376.9305 1
004 02 1365.450 6379.6733 1
004 02 1387.310 6381.3598 1
004 02 1431.140 6384.7169 1
004 02 1466.320 6387.3957 1
004 02 1479.270 6388.4179 0
004 02 1492.690 6389.3900 1
004 02 1502.460 6390.1289 1
004 02 1623.790 6399.2065 1
004 02 1643.970 6400.6961 1
004 02 1675.220 6403.0128 1
004 02 1722.210 6406.4462 1
004 02 1797.670 6411.8991 1
004 02 1821.510 6413.6145 1
004 02 1859.160 6416.3071 1
004 02 1888.270 6418.3703 1
004 02 1941.140 6422.1075 1
004 02 1952.140 6422.8969 0
004 02 1979.740 6424.8127 1
005 02   71.880 6271.5444 1
005 02  100.520 6274.1166 1
005 02  123.460 6276.1646 1
005 02  135.250 6277.2385 1
005 02  156.710 6279.1666 1
005 02  225.630 6285.2780 1
005 02  247.640 6287.2554 1
005 02  292.320 6291.1915 1
005 02  315.560 6293.2424 1
005 02  356.960 6296.8722 1
005 02  403.360 6300.9165 1
005 02  430.170 6303.2507 1
005 02  441.550 6304.2423 1
005 02  480.940 6307.6570 1
005 02  498.270 6309.1600 1
005 02  517.360 6310.8101 1
005 02  575.290 6315.7750 1
005 02  591.740 6317.1824 1
005 02  639.820 6321.3004 0
005 02  646.090 6321.8199 1
005 02  669.930 6323.8421 0
005 02  676.920 6324.3978 0
005 02  700.060 6326.3669 1
005 02  710.850 6327.2778 1
005 02  760.130 6331.4137 1
005 02  773.100 6332.5118 1
005 02  808.100 6335.4060 1
005 02  834.630 6337.6201 1
005 02  859.410 6339.6684 1
005 02  898.070 6342.8595 1
005 02  937.780 6346.1209 1
005 02  969.770 6348.7375 1
005 02 1055.060 6355.6300 1
005 02 1058.370 6355.9108 1
005 02 1072.350 6357.0229 1
005 02 1080.410 6357.6779 1
005 02 1092.060 6358.6211 1
005 02 1098.390 6359.1345 1
005 02 1105.350 6359.6744 1
005 02 1137.540 6362.2518 1
005 02 1170.730 6364.8937 1
005 02 1224.240 6369.1394 0
005 02 1229.970 6369.5748 1
005 02 1260.170 6371.9436 1
005 02 1324.100 6376.9305 1
005 02 1359.600 6379.6733 1
005 02 1381.520 6381.3598 1
005 02 1425.210 6384.7169 1
005 02 1460.390 6387.3957 1
005 02 1486.610 6389.3900 1
005 02 1496.570 6390.1289 1
005 02 1510.260 6391.1774 1
005 02 1637.860 6400.6961 1
005 02 1669.080 6403.0128 1
005 02 1715.960 6406.4462 1
005 02 1791.320 6411.8991 1
005 02 1815.090 6413.6145 1
005 02 1852.770 6416.3071 1
005 02 1881.730 6418.3703 1
005 02 1934.300 6422.1075 0
005 02 1946.110 6422.8969 0
005 02 1973.110 6424.8127 1
006 02   65.800 6271.5444 1
006 02   94.460 6274.1166 1
006 02  117.360 6276.1646 1
006 02  129.250 6277.2385 1
006 02  150.600 6279.1666 0
006 02  219.400 6285.2780 1
006 02  241.640 6287.2554 1
006 02  286.110 6291.1915 1
006 02  309.390 6293.2424 1
006 02  350.680 6296.8722 1
006 02  396.960 6300.9165 1
006 02  423.750 6303.2507 1
006 02  435.160 6304.2423 1
006 02  474.540 6307.6570 1
006 02  491.980 6309.1600 1
006 02  510.990 6310.8101 1
006 02  568.810 6315.7750 1
006 02  585.360 6317.1824 1
006 02  633.340 6321.3004 0
006 02  639.500 6321.8199 0
006 02  663.490 6323.8421 1
006 02  670.350 6324.3978 0
006 02  693.430 6326.3669 1
006 02  704.250 6327.2778 1
006 02  753.470 6331.4137 1
006 02  766.440 6332.5118 0
006 02  774.630 6333.1459 0
006 02  801.320 6335.4060 1
006 02  827.900 6337.6201 1
006 02  848.390 6339.3061 0
006 02  852.590 6339.6684 1
006 02  891.250 6342.8595 1
006 02  930.930 6346.1209 1
006 02  956.740 6348.2321 1
006 02  962.870 6348.7375 1
006 02 1051.430 6355.9108 1
006 02 1065.130 6357.0229 1
006 02 1073.300 6357.6779 1
006 02 1085.040 6358.6211 1
006 02 1091.440 6359.1345 1
006 02 1098.300 6359.6744 1
006 02 1130.450 6362.2518 1
006 02 1163.560 6364.8937 1
006 02 1217.100 6369.1394 1
006 02 1222.740 6369.5748 1
006 02 1252.940 6371.9436 1
006 02 1316.760 6376.9305 1
006 02 1352.200 6379.6733 1
006 02 1373.970 6381.3598 1
006 02 1417.760 6384.7169 1
006 02 1452.840 6387.3957 1
006 02 1465.860 6388.4179 0
006 02 1479.170 6389.3900 1
006 02 1502.500 6391.1774 0
006 02 1610.010 6399.2065 1
006 02 1630.070 6400.6961 1
006 02 1661.360 6403.0128 1
006 02 1708.070 6406.4462 1
006 02 1783.320 6411.8991 1
006 02 1807.150 6413.6145 1
006 02 1844.710 6416.3071 1
006 02 1873.710 6418.3703 1
006 02 1926.690 6422.1075 1
006 02 1937.850 6422.8969 1
006 02 1964.820 6424.8127 0
007 02   62.030 6271.5444 1
007 02   90.620 6274.1166 1
007 02  113.460 6276.1646 1
007 02  125.440 6277.2385 1
007 02  146.820 6279.1666 1
007 02  215.460 6285.2780 1
007 02  237.720 6287.2554 1
007 02  282.180 6291.1915 1
007 02  305.370 6293.2424 1
007 02  346.690 6296.8722 1
007 02  392.980 6300.9165 1
007 02  419.820 6303.2507 1
007 02  431.190 6304.2423 1
007 02  470.510 6307.6570 1
007 02  487.940 6309.1600 1
007 02  506.900 6310.8101 1
007 02  564.660 6315.7750 1
007 02  581.260 6317.1824 1
007 02  629.080 6321.3004 0
007 02  635.330 6321.8199 0
007 02  659.270 6323.8421 1
007 02  665.170 6324.3978 0
007 02  689.320 6326.3669 1
007 02  700.050 6327.2778 1
007 02  749.300 6331.4137 1
007 02  762.190 6332.5118 1
007 02  770.510 6333.1459 0
007 02  797.160 6335.4060 0
007 02  823.650 6337.6201 1
007 02  848.270 6339.6684 1
007 02  886.910 6342.8595 1
007 02  926.620 6346.1209 1
007 02  952.380 6348.2321 1
007 02  958.590 6348.7375 1
007 02 1046.950 6355.9108 1
007 02 1060.750 6357.0229 1
007 02 1068.300 6357.6779 0
007 02 1080.620 6358.6211 1
007 02 1086.820 6359.1345 1
007 02 1093.860 6359.6744 1
007 02 1158.990 6364.8937 1
007 02 1212.560 6369.1394 1
007 02 1218.270 6369.5748 1
007 02 1248.430 6371.9436 1
007 02 1312.200 6376.9305 1
007 02 1347.630 6379.6733 1
007 02 1369.510 6381.3598 1
007 02 1413.150 6384.7169 1
007 02 1448.230 6387.3957 1
007 02 1461.220 6388.4179 0
007 02 1474.490 6389.3900 1
007 02 1484.230 6390.1289 1
007 02 1497.860 6391.1774 1
007 02 1605.260 6399.2065 1
007 02 1625.280 6400.6961 1
007 02 1656.490 6403.0128 1
007 02 1703.210 6406.4462 1
007 02 1778.370 6411.8991 1
007 02 1802.170 6413.6145 1
007 02 1839.740 6416.3071 1
007 02 1868.870 6418.3703 0
007 02 1921.320 6422.1075 1
007 02 1932.620 6422.8969 1
007 02 1959.750 6424.8127 1
008 02   58.760 6271.5444 1
008 02   87.460 6274.1166 1
008 02  110.340 6276.1646 1
008 02  122.220 6277.2385 1
008 02  143.580 6279.1666 1
008 02  212.320 6285.2780 1
008 02  234.480 6287.2554 1
008 02  278.900 6291.1915 1
008 02  302.160 6293.2424 1
008 02  343.450 6296.8722 1
008 02  389.690 6300.9165 1
008 02  416.480 6303.2507 1
008 02  427.810 6304.2423 1
008 02  467.230 6307.6570 1
008 02  484.500 6309.1600 1
008 02  503.520 6310.8101 1
008 02  561.380 6315.7750 1
008 02  577.850 6317.1824 1
008 02  625.720 6321.3004 0
008 02  632.010 6321.8199 0
008 02  655.940 6323.8421 1
008 02  662.770 6324.3978 0
008 02  685.830 6326.3669 1
008 02  696.630 6327.2778 1
008 02  745.770 6331.4137 1
008 02  758.710 6332.5118 0
008 02  766.960 6333.1459 0
008 02  793.590 6335.4060 1
008 02  820.200 6337.6201 1
008 02  840.950 6339.3061 0
008 02  844.810 6339.6684 1
008 02  883.450 6342.8595 1
008 02  923.120 6346.1209 1
008 02  948.910 6348.2321 1
008 02  955.010 6348.7375 1
008 02 1043.430 6355.9108 1
008 02 1057.290 6357.0229 1
008 02 1065.330 6357.6779 1
008 02 1077.030 6358.6211 1
008 02 1083.380 6359.1345 1
008 02 1090.270 6359.6744 1
008 02 1122.360 6362.2518 1
008 02 1155.470 6364.8937 1
008 02 1208.880 6369.1394 0
008 02 1214.590 6369.5748 1
008 02 1244.710 6371.9436 1
008 02 1308.510 6376.9305 1
008 02 1343.930 6379.6733 1
008 02 1365.680 6381.3598 1
008 02 1409.380 6384.7169 1
008 02 1444.440 6387.3957 1
008 02 1457.310 6388.4179 0
008 02 1470.560 6389.3900 1
008 02 1480.440 6390.1289 1
008 02 1494.000 6391.1774 0
008 02 1601.320 6399.2065 1
008 02 1621.370 6400.6961 1
008 02 1652.570 6403.0128 1
008 02 1699.270 6406.4462 1
008 02 1774.350 6411.8991 1
008 02 1798.170 6413.6145 1
008 02 1835.640 6416.3071 1
008 02 1864.630 6418.3703 1
008 02 1917.260 6422.1075 1
008 02 1928.480 6422.8969 1
008 02 1955.700 6424.8127 1
009 02   55.850 6271.5444 1
009 02   84.390 6274.1166 1
009 02  107.200 6276.1646 1
009 02  119.160 6277.2385 1
009 02  140.500 6279.1666 1
009 02  209.070 6285.2780 1
009 02  231.410 6287.2554 1
009 02  275.680 6291.1915 1
009 02  298.940 6293.2424 1
009 02  340.290 6296.8722 1
009 02  386.470 6300.9165 1
009 02  413.250 6303.2507 1
009 02  424.500 6304.2423 1
009 02  463.930 6307.6570 1
009 02  481.270 6309.1600 1
009 02  500.280 6310.8101 1
009 02  558.090 6315.7750 1
009 02  574.480 6317.1824 1
009 02  622.490 6321.3004 0
009 02  628.640 6321.8199 0
009 02  652.710 6323.8421 1
009 02  659.490 6324.3978 0
009 02  682.520 6326.3669 1
009 02  693.320 6327.2778 1
009 02  742.490 6331.4137 1
009 02  755.440 6332.5118 1
009 02  763.660 6333.1459 0
009 02  790.320 6335.4060 1
009 02  816.760 6337.6201 1
009 02  841.430 6339.6684 1
009 02  880.040 6342.8595 1
009 02  919.680 6346.1209 1
009 02  945.440 6348.2321 1
009 02  951.550 6348.7375 1
009 02 1039.950 6355.9108 1
009 02 1053.700 6357.0229 1
009 02 1061.750 6357.6779 1
009 02 1073.520 6358.6211 1
009 02 1079.920 6359.1345 1
009 02 1086.770 6359.6744 1
009 02 1118.760 6362.2518 1
009 02 1151.990 6364.8937 1
009 02 1205.380 6369.1394 1
009 02 1211.060 6369.5748 1
009 02 1241.150 6371.9436 1
009 02 1304.920 6376.9305 1
009 02 1340.350 6379.6733 1
009 02 1362.040 6381.3598 1
009 02 1405.730 6384.7169 1
009 02 1440.810 6387.3957 1
009 02 1453.610 6388.4179 0
009 02 1466.940 6389.3900 1
009 02 1476.700 6390.1289 1
009 02 1490.360 6391.1774 0
009 02 1597.570 6399.2065 1
009 02 1617.640 6400.6961 1
009 02 1648.860 6403.0128 1
009 02 1695.520 6406.4462 1
009 02 1770.590 6411.8991 1
009 02 1794.270 6413.6145 1
009 02 1831.850 6416.3071 1
009 02 1860.790 6418.3703 1
009 02 1913.000 6422.1075 0
009 02 1924.690 6422.8969 1
009 02 1951.650 6424.8127 0
010 02   53.550 6271.5444 1
010 02   82.180 6274.1166 1
010 02  104.870 6276.1646 1
010 02  116.760 6277.2385 1
010 02  138.310 6279.1666 1
010 02  206.860 6285.2780 1
010 02  229.040 6287.2554 1
010 02  273.510 6291.1915 1
010 02  296.630 6293.2424 1
010 02  337.970 6296.8722 1
010 02  384.250 6300.9165 1
010 02  410.930 6303.2507 1
010 02  422.290 6304.2423 1
010 02  461.630 6307.6570 1
010 02  478.960 6309.1600 1
010 02  497.980 6310.8101 1
010 02  555.710 6315.7750 1
010 02  572.270 6317.1824 1
010 02  620.180 6321.3004 0
010 02  626.390 6321.8199 0
010 02  650.160 6323.8421 0
010 02  657.110 6324.3978 0
010 02  680.240 6326.3669 1
010 02  690.950 6327.2778 1
010 02  740.120 6331.4137 1
010 02  753.120 6332.5118 1
010 02  761.370 6333.1459 0
010 02  814.450 6337.6201 1
010 02  839.070 6339.6684 1
010 02  877.630 6342.8595 1
010 02  917.320 6346.1209 1
010 02  943.110 6348.2321 1
010 02  949.270 6348.7375 1
010 02 1034.170 6355.6300 1
010 02 1037.530 6355.9108 1
010 02 1051.320 6357.0229 1
010 02 1059.460 6357.6779 1
010 02 1071.360 6358.6211 0
010 02 1077.490 6359.1345 1
010 02 1084.420 6359.6744 1
010 02 1116.360 6362.2518 1
010 02 1149.470 6364.8937 1
010 02 1202.890 6369.1394 0
010 02 1208.580 6369.5748 1
010 02 1238.690 6371.9436 1
010 02 1302.450 6376.9305 1
010 02 1337.770 6379.6733 1
010 02 1359.510 6381.3598 1
010 02 1403.240 6384.7169 1
010 02 1438.270 6387.3957 1
010 02 1451.180 6388.4179 0
010 02 1464.440 6389.3900 1
010 02 1474.310 6390.1289 1
010 02 1487.840 6391.1774 1
010 02 1614.960 6400.6961 1
010 02 1646.250 6403.0128 1
010 02 1692.820 6406.4462 1
010 02 1767.880 6411.8991 1
010 02 1791.690 6413.6145 1
010 02 1818.150 6415.5374 1
010 02 1829.120 6416.3071 1
010 02 1858.310 6418.3703 0
010 02 1910.590 6422.1075 1
010 02 1921.960 6422.8969 1
010 02 1948.850 6424.8127 1
011 02   52.620 6271.5444 1
011 02   81.250 6274.1166 1
011 02  104.130 6276.1646 1
011 02  115.960 6277.2385 1
011 02  137.340 6279.1666 1
011 02  205.870 6285.2780 1
011 02  228.300 6287.2554 1
011 02  272.570 6291.1915 1
011 02  295.840 6293.2424 1
011 02  337.080 6296.8722 1
011 02  383.330 6300.9165 1
011 02  410.050 6303.2507 1
011 02  421.500 6304.2423 1
011 02  460.740 6307.6570 1
011 02  478.100 6309.1600 1
011 02  497.090 6310.8101 1
011 02  554.800 6315.7750 1
011 02  571.340 6317.1824 1
011 02  619.270 6321.3004 0
011 02  625.480 6321.8199 0
011 02  649.410 6323.8421 1
011 02  656.200 6324.3978 0
011 02  679.290 6326.3669 1
011 02  690.070 6327.2778 1
011 02  739.180 6331.4137 1
011 02  752.120 6332.5118 0
011 02  787.060 6335.4060 0
011 02  813.500 6337.6201 1
011 02  838.150 6339.6684 1
011 02  876.720 6342.8595 1
011 02  916.400 6346.1209 1
011 02  942.110 6348.2321 1
011 02  948.290 6348.7375 1
011 02 1036.630 6355.9108 1
011 02 1050.440 6357.0229 1
011 02 1058.430 6357.6779 1
011 02 1070.230 6358.6211 1
011 02 1076.500 6359.1345 1
011 02 1083.410 6359.6744 1
011 02 1115.560 6362.2518 1
011 02 1148.550 6364.8937 1
011 02 1201.900 6369.1394 0
011 02 1207.670 6369.5748 1
011 02 1237.800 6371.9436 1
011 02 1301.500 6376.9305 1
011 02 1336.840 6379.6733 1
011 02 1358.680 6381.3598 1
011 02 1402.280 6384.7169 1
011 02 1437.310 6387.3957 1
011 02 1463.540 6389.3900 1
011 02 1473.250 6390.1289 1
011 02 1487.000 6391.1774 1
011 02 1522.070 6393.7972 0
011 02 1525.090 6394.0498 1
011 02 1594.030 6399.2065 1
011 02 1614.050 6400.6961 1
011 02 1645.300 6403.0128 1
011 02 1691.950 6406.4462 1
011 02 1766.960 6411.8991 1
011 02 1790.850 6413.6145 1
011 02 1828.210 6416.3071 1
011 02 1857.220 6418.3703 0
011 02 1909.480 6422.1075 1
011 02 1920.990 6422.8969 1
011 02 1947.830 6424.8127 0
012 02   51.450 6271.5444 1
012 02   80.120 6274.1166 1
012 02  102.860 6276.1646 1
012 02  114.820 6277.2385 1
012 02  136.230 6279.1666 1
012 02  204.830 6285.2780 1
012 02  227.100 6287.2554 1
012 02  271.470 6291.1915 1
012 02  294.720 6293.2424 1
012 02  335.990 6296.8722 1
012 02  382.230 6300.9165 1
012 02  408.980 6303.2507 1
012 02  420.320 6304.2423 1
012 02  459.650 6307.6570 1
012 02  477.000 6309.1600 1
012 02  495.960 6310.8101 1
012 02  553.760 6315.7750 1
012 02  570.250 6317.1824 1
012 02  618.280 6321.3004 0
012 02  624.430 6321.8199 0
012 02  648.450 6323.8421 1
012 02  655.160 6324.3978 0
012 02  678.290 6326.3669 1
012 02  689.020 6327.2778 1
012 02  738.160 6331.4137 1
012 02  751.090 6332.5118 0
012 02  785.990 6335.4060 1
012 02  812.470 6337.6201 1
012 02  837.080 6339.6684 1
012 02  875.680 6342.8595 1
012 02  915.400 6346.1209 1
012 02  941.230 6348.2321 1
012 02  947.280 6348.7375 1
012 02 1035.620 6355.9108 1
012 02 1049.430 6357.0229 1
012 02 1057.530 6357.6779 1
012 02 1069.260 6358.6211 1
012 02 1075.560 6359.1345 1
012 02 1082.440 6359.6744 1
012 02 1114.390 6362.2518 1
012 02 1147.600 6364.8937 1
012 02 1200.990 6369.1394 0
012 02 1206.750 6369.5748 1
012 02 1236.830 6371.9436 1
012 02 1300.540 6376.9305 1
012 02 1335.940 6379.6733 1
012 02 1357.740 6381.3598 1
012 02 1401.380 6384.7169 1
012 02 1436.390 6387.3957 1
012 02 1462.600 6389.3900 1
012 02 1472.330 6390.1289 1
012 02 1485.820 6391.1774 0
012 02 1521.210 6393.7972 0
012 02 1523.840 6394.0498 0
012 02 1593.070 6399.2065 1
012 02 1613.210 6400.6961 1
012 02 1644.450 6403.0128 1
012 02 1691.000 6406.4462 1
012 02 1766.060 6411.8991 1
012 02 1789.840 6413.6145 1
012 02 1827.340 6416.3071 1
012 02 1856.400 6418.3703 0
012 02 1908.600 6422.1075 0
012 02 1920.250 6422.8969 1
012 02 1947.190 6424.8127 0
013 02   51.340 6271.5444 1
013 02   79.940 6274.1166 1
013 02  102.730 6276.1646 1
013 02  114.700 6277.2385 1
013 02  136.150 6279.1666 1
013 02  204.660 6285.2780 1
013 02  226.900 6287.2554 1
013 02  271.380 6291.1915 1
013 02  294.580 6293.2424 1
013 02  335.790 6296.8722 1
013 02  382.100 6300.9165 1
013 02  408.830 6303.2507 1
013 02  420.240 6304.2423 1
013 02  459.560 6307.6570 1
013 02  476.780 6309.1600 1
013 02  495.900 6310.8101 1
013 02  553.680 6315.7750 1
013 02  570.210 6317.1824 1
013 02  618.130 6321.3004 0
013 02  624.370 6321.8199 0
013 02  648.280 6323.8421 1
013 02  655.130 6324.3978 0
013 02  678.190 6326.3669 1
013 02  688.920 6327.2778 1
013 02  738.100 6331.4137 1
013 02  751.100 6332.5118 1
013 02  785.850 6335.4060 1
013 02  812.460 6337.6201 1
013 02  837.090 6339.6684 1
013 02  875.650 6342.8595 1
013 02  915.370 6346.1209 1
013 02  941.170 6348.2321 1
013 02  947.280 6348.7375 1
013 02 1035.590 6355.9108 1
013 02 1049.410 6357.0229 1
013 02 1057.470 6357.6779 1
013 02 1069.270 6358.6211 1
013 02 1075.540 6359.1345 1
013 02 1082.450 6359.6744 0
013 02 1114.490 6362.2518 1
013 02 1147.580 6364.8937 1
013 02 1201.050 6369.1394 0
013 02 1206.710 6369.5748 1
013 02 1236.840 6371.9436 1
013 02 1300.610 6376.9305 1
013 02 1335.980 6379.6733 1
013 02 1357.760 6381.3598 1
013 02 1401.430 6384.7169 1
013 02 1436.470 6387.3957 1
013 02 1462.630 6389.3900 1
013 02 1472.340 6390.1289 1
013 02 1486.150 6391.1774 1
013 02 1521.240 6393.7972 0
013 02 1524.180 6394.0498 1
013 02 1593.300 6399.2065 1
013 02 1613.370 6400.6961 1
013 02 1644.530 6403.0128 1
013 02 1691.200 6406.4462 1
013 02 1766.260 6411.8991 1
013 02 1790.020 6413.6145 1
013 02 1827.580 6416.3071 1
013 02 1856.540 6418.3703 1
013 02 1909.090 6422.1075 1
013 02 1920.420 6422.8969 1
013 02 1947.550 6424.8127 1
014 02   52.450 6271.5444 1
014 02   81.100 6274.1166 1
014 02  103.970 6276.1646 0
014 02  115.690 6277.2385 1
014 02  137.240 6279.1666 1
014 02  205.940 6285.2780 1
014 02  228.090 6287.2554 1
014 02  272.540 6291.1915 1
014 02  295.720 6293.2424 1
014 02  337.120 6296.8722 1
014 02  383.350 6300.9165 1
014 02  410.100 6303.2507 1
014 02  421.450 6304.2423 1
014 02  460.840 6307.6570 1
014 02  478.190 6309.1600 1
014 02  497.260 6310.8101 1
014 02  555.040 6315.7750 1
014 02  571.490 6317.1824 1
014 02  619.420 6321.3004 0
014 02  625.720 6321.8199 0
014 02  649.490 6323.8421 0
014 02  656.460 6324.3978 0
014 02  679.540 6326.3669 1
014 02  690.330 6327.2778 1
014 02  739.510 6331.4137 1
014 02  752.450 6332.5118 0
014 02  787.290 6335.4060 1
